	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
Internal	0.0326899811625	-0.0279212631285	-0.0158664491028	0.0174391269684	0.0578025393188	-0.00052629498532	-0.0240198727697	0.00681068794802	-0.0313132815063	-0.0202689431608	-0.0282235648483	0.00325382663868	0.0278611052781	-0.0143017070368	-0.0130220958963	0.0106712160632	0.0104451989755	-0.0313907004893	0.0083621526137	-0.0197868570685	-0.0372029431164	0.0298450775445	-0.00852924119681	0.0516773164272	-0.0152946794406	0.0812858641148	0.0312253274024	-0.000284857233055	-0.0273326002061	0.0289879124612	-0.0258856900036	0.0348516069353	0.0190335009247	-0.0174376890063	-0.0364852622151	-0.0123749310151	0.0192279182374	0.0182745531201	-0.00955596100539	-0.0158273465931	0.0355996116996	-0.0306660607457	-0.0216815732419	0.00144535594154	-0.030754936859	-0.0425047390163	0.0320353135467	-0.0133845675737	0.0370021797717	-0.0381373129785	0.00725309364498	-0.0307629406452	0.00384337850846	0.0103725837544	0.0115340258926	-0.00922800600529	0.00809521880001	0.033355474472	0.0082875341177	0.0183315631002	-0.033034209162	0.00450963061303	0.0179216302931	0.000325449043885	0.0517949648201	-0.0286509785801	-0.0303769893944	-0.0165362507105	0.00413277512416	-0.0389516241848	0.00240391073748	-0.013530632481	-0.0330051667988	-0.0154130551964	-0.010477556847	-0.0278736129403	-0.00734938681126	-0.00318223121576	-0.0138341654092	0.0231601353735	-0.00789023004472	-0.0145481359214	0.0343577153981	0.00138201436494	0.00110670074355	-0.0113849276677	0.000794439692982	-0.0391183868051	0.0061966534704	-0.00970370136201	-0.0136562166736	0.0464847199619	-0.0316988602281	0.012778583914	0.0194162558764	0.00762655586004	0.0357469581068	0.020563011989	0.00304895616136	0.00221209134907
Path	0.0877162739635	-0.0637543573976	-0.027333503589	0.042693991214	0.129659682512	-0.00881224032491	-0.0671895071864	0.0129185449332	-0.0725693404675	-0.0638622641563	-0.0664112716913	-0.00380247412249	0.0655494555831	-0.0406450890005	-0.0194792896509	0.0230034142733	0.0120885875076	-0.0821111351252	0.026493858546	-0.0485493652523	-0.0973927229643	0.0641098693013	-0.0169794391841	0.121663875878	-0.02845114097	0.188759312034	0.079847484827	0.01084433496	-0.0526874326169	0.0698904395103	-0.0591874718666	0.094197101891	0.0522418394685	-0.0380305834115	-0.0914930105209	-0.018607083708	0.0402418188751	0.0398370847106	-0.012779279612	-0.0219258293509	0.0847231149673	-0.0783606022596	-0.0379334129393	0.00798746477813	-0.0710256546736	-0.102267891169	0.0694145262241	-0.0314102061093	0.0753684416413	-0.0827820748091	0.0253773368895	-0.0688314586878	0.0237823091447	0.0105871465057	0.0225629974157	-0.0206442978233	0.0217495281249	0.067957021296	0.0111314523965	0.0364085659385	-0.0631761997938	0.00840486399829	0.0265766810626	0.00117526191752	0.109532386065	-0.0640638396144	-0.0766771733761	-0.0317488983274	0.0188180636615	-0.0959121584892	0.00448558898643	-0.0343312956393	-0.070420794189	-0.0333435051143	-0.0205081813037	-0.0622660666704	-0.0188481286168	0.000464803655632	-0.037702511996	0.0623393766582	-0.0159835387021	-0.0236496701837	0.0729914158583	0.0146415904164	-0.00809737853706	-0.0184698086232	-0.00477008288726	-0.0775938108563	0.0085436636582	-0.0344038419425	-0.0327870808542	0.104854159057	-0.0636100396514	0.0201196521521	0.0471174679697	0.0206072311848	0.0865491703153	0.0511130020022	-0.00480205751956	0.0149775967002
Support	0.276103883982	-0.209466323256	-0.0861692801118	0.123885273933	0.425744593143	-0.0409817062318	-0.206693559885	0.0335952229798	-0.231564059854	-0.186381489038	-0.228570073843	-0.00630822731182	0.233496427536	-0.11788777262	-0.0619612149894	0.0885259136558	0.0486791804433	-0.255611479282	0.073040664196	-0.172419890761	-0.322099715471	0.216887161136	-0.0460894927382	0.388142615557	-0.0848445221782	0.626110494137	0.25875928998	0.0205691680312	-0.18781632185	0.245965629816	-0.205046594143	0.304435491562	0.171369627118	-0.128743037581	-0.301311373711	-0.0611106790602	0.124168723822	0.149663880467	-0.0423055700958	-0.0907341986895	0.267254799604	-0.259813070297	-0.134312719107	0.0363015644252	-0.218157634139	-0.335118025541	0.233156859875	-0.103076450527	0.243452161551	-0.270048081875	0.0690982416272	-0.241738662124	0.0559045821428	0.0497648343444	0.0589234381914	-0.0527946203947	0.0689757615328	0.22367054224	0.0302983727306	0.113242924213	-0.219984203577	0.0279087424278	0.0978883206844	-0.0121533134952	0.364479988813	-0.219524219632	-0.264097034931	-0.0945041850209	0.0654504224658	-0.299073219299	0.0114096086472	-0.0929325073957	-0.240926146507	-0.094692863524	-0.048221681267	-0.189856916666	-0.0523967929184	-0.0137091530487	-0.106644570827	0.218819916248	-0.0551144182682	-0.0807309746742	0.237946271896	0.0443991161883	-0.0140784271061	-0.0686741918325	-0.0130238197744	-0.269399136305	0.0401307158172	-0.104702070355	-0.116500429809	0.335314780474	-0.217872828245	0.0758729055524	0.13854841888	0.0576553680003	0.276922792196	0.166136145592	-0.0160130504519	0.0513741895556
Change	0.193223267794	-0.15281483531	-0.0655922144651	0.0883732512593	0.304114669561	-0.0305249746889	-0.143056079745	0.0268698744476	-0.169042944908	-0.134293600917	-0.166074991226	-0.00917915534228	0.169107854366	-0.0872604325414	-0.0475890003145	0.0605658702552	0.0387748144567	-0.18620224297	0.0499355979264	-0.120093747973	-0.22534622252	0.154719725251	-0.0350324846804	0.273484021425	-0.0642578601837	0.451206296682	0.185725092888	0.0165085028857	-0.137903660536	0.172758713365	-0.152452781796	0.211222067475	0.127389609814	-0.0941592007875	-0.213031247258	-0.0445738732815	0.090629786253	0.0978027507663	-0.0317494235933	-0.0559735298157	0.188090905547	-0.184743002057	-0.0990440398455	0.0197531264275	-0.155361369252	-0.23835913837	0.173282265663	-0.0711135938764	0.171596497297	-0.196703374386	0.0518266782165	-0.17417421937	0.0496911294758	0.0331886895001	0.0437528416514	-0.0413304120302	0.0484146438539	0.152818202972	0.0260782875121	0.0885788798332	-0.150323107839	0.00921336375177	0.0677308812737	-0.00561406183988	0.254501968622	-0.156549870968	-0.19352722168	-0.0731000378728	0.0474025048316	-0.217771828175	0.00424668192863	-0.0700742974877	-0.178823128343	-0.0724638625979	-0.0408408567309	-0.141036808491	-0.039137981832	-0.00742807239294	-0.0813123658299	0.153996914625	-0.0346386022866	-0.0608978495002	0.163681432605	0.0400012023747	-0.0025181772653	-0.0447633117437	-0.0116467187181	-0.195425748825	0.0321826376021	-0.0762846544385	-0.0800741389394	0.227422565222	-0.148910909891	0.0558720678091	0.101988613605	0.0431133620441	0.199115216732	0.117912054062	-0.013263377361	0.0321472100914
Depth	0.0914099738002	-0.0702093243599	-0.0312720239162	0.035329349339	0.135126441717	-0.00746109057218	-0.0657857209444	0.0130970161408	-0.0788506343961	-0.0655964687467	-0.0760490372777	-0.00141542323399	0.0766673758626	-0.0370685495436	-0.0188606772572	0.0301608331501	0.0179211124778	-0.0869964286685	0.0250786934048	-0.0556114464998	-0.104559190571	0.0668452307582	-0.0150229893625	0.125989541411	-0.0332881882787	0.202135503292	0.0841375365853	0.0116146747023	-0.066757388413	0.0734166279435	-0.0627269372344	0.0928767770529	0.0548748150468	-0.040392678231	-0.0969871655107	-0.0189329050481	0.0442040674388	0.0471481643617	-0.0110668186098	-0.0297816637903	0.0815291777253	-0.0847411006689	-0.0408769547939	0.00737992161885	-0.07008934021	-0.108406960964	0.0746778771281	-0.0314375720918	0.0777751803398	-0.0904457420111	0.0173189975321	-0.0754311233759	0.0245926007628	0.0155911361799	0.0217182766646	-0.0146890860051	0.0232248678803	0.0698780715466	0.0114009846002	0.0424198880792	-0.072550162673	0.0024340657983	0.0353530682623	0.000946796149947	0.118796698749	-0.0668584555387	-0.0882035940886	-0.0358992405236	0.0140843894333	-0.0963276103139	0.00709477625787	-0.0290473829955	-0.0775408744812	-0.031371794641	-0.0192388799042	-0.0604512393475	-0.0193552467972	-0.00036633273703	-0.0338756144047	0.0722014531493	-0.0218500867486	-0.0233905687928	0.0781652331352	0.010380230844	-0.00144546164665	-0.0172154475003	-0.00687530636787	-0.0863449648023	0.01604581438	-0.037541821599	-0.0372871272266	0.103929132223	-0.0728314816952	0.0226214826107	0.0433013960719	0.023459572345	0.0909595191479	0.0537441894412	-0.00554761383682	0.0167256183922
Training	0.155561938882	-0.119056485593	-0.0512018278241	0.0680278390646	0.239571854472	-0.0211083609611	-0.118397586048	0.0188148599118	-0.132641553879	-0.107292376459	-0.128411978483	-0.005538538564	0.13026714325	-0.0670892819762	-0.0403821878135	0.0479363836348	0.0325758606195	-0.140316650271	0.0429921373725	-0.101512826979	-0.174123078585	0.114288419485	-0.0248924996704	0.219309315085	-0.0499534122646	0.347408682108	0.149153590202	0.0160600747913	-0.102894507349	0.133810594678	-0.112323611975	0.170609802008	0.095241561532	-0.0728234499693	-0.16461096704	-0.0358052663505	0.0688761845231	0.0750380754471	-0.0214490089566	-0.0519423894584	0.152739852667	-0.146683260798	-0.0744967609644	0.0217775795609	-0.126198336482	-0.185944721103	0.131976619363	-0.0585294812918	0.142155781388	-0.151327654719	0.0365485586226	-0.135221451521	0.0313989631832	0.0219663698226	0.0335811451077	-0.0330922156572	0.0408785119653	0.120331153274	0.0242763292044	0.0674589052796	-0.123015500605	0.0174002498388	0.0598645061255	-0.00154951238073	0.202677085996	-0.128684222698	-0.149324521422	-0.0515967942774	0.0340163782239	-0.170438870788	0.00481249578297	-0.0518777482212	-0.14044469595	-0.057297963649	-0.0277194343507	-0.104172199965	-0.0344433858991	-0.00391597906128	-0.0590877383947	0.115684695542	-0.027931522578	-0.0465859659016	0.129705280066	0.0308320801705	-0.0105051230639	-0.0342924557626	-0.00585223827511	-0.145669087768	0.0267875120044	-0.0557408034801	-0.0641706958413	0.179073512554	-0.117200382054	0.0431074537337	0.0754731222987	0.0297439210117	0.150842294097	0.0915252640843	-0.0126571757719	0.0249843876809
Tracking	0.0714151933789	-0.0533190630376	-0.0189080648124	0.0319330394268	0.110284164548	-0.00680936407298	-0.0511069111526	0.00399024644867	-0.0617098398507	-0.0441303662956	-0.0538580492139	-0.000189072146895	0.0596198216081	-0.0289825033396	-0.0190030969679	0.0225160252303	0.0176618341357	-0.0701745003462	0.0161184072495	-0.0488792546093	-0.0755063891411	0.0526587888598	-0.0161030944437	0.0973538011312	-0.0193390659988	0.162871673703	0.0686973929405	0.0068230945617	-0.0468901656568	0.0614607073367	-0.0500010475516	0.0774357542396	0.0407175906003	-0.0299488417804	-0.0748043507338	-0.0172529760748	0.03351810202	0.0409128814936	-0.0128718772903	-0.0200787875801	0.0682433322072	-0.0661198347807	-0.034020293504	0.00861976854503	-0.0590786635876	-0.0840932577848	0.0556232370436	-0.0223179105669	0.0642901882529	-0.0677914246917	0.0147321578115	-0.0634280517697	0.0105735976249	0.0147017659619	0.0159981884062	-0.0104037420824	0.0219647940248	0.0605925433338	0.00618795817718	0.0270372685045	-0.0578610412776	0.00976429786533	0.0255136080086	0.00166538218036	0.0924721732736	-0.0578083992004	-0.0668165609241	-0.0289542488754	0.0144333867356	-0.080183506012	-0.00187305768486	-0.0264007057995	-0.0620187856257	-0.0292475130409	-0.0108962962404	-0.0478143580258	-0.0175062827766	-0.00818021129817	-0.0242379251868	0.0570401214063	-0.0108204027638	-0.0258331801742	0.0597751326859	0.0161319952458	-0.00465536257252	-0.0184348281473	-0.000732103246264	-0.0646912008524	0.0143695566803	-0.0313601829112	-0.0297374427319	0.0876529440284	-0.0590667165816	0.0213453695178	0.0326604433358	0.0199269093573	0.0665632039309	0.0465145409107	-0.000817650172394	0.0157017931342
Roles	0.0806439891458	-0.0604541711509	-0.0244213305414	0.0387726351619	0.119310945272	-0.00845009088516	-0.0632161125541	0.0122933275998	-0.068225428462	-0.0519295334816	-0.0590725764632	-0.00169737357646	0.0683572366834	-0.0348629578948	-0.0228422451764	0.0209276974201	0.0132425818592	-0.0754626765847	0.0217005871236	-0.0465806387365	-0.0901499390602	0.0574038699269	-0.0132256355137	0.110968314111	-0.0260224193335	0.177967622876	0.0750117227435	0.00913887377828	-0.0517383143306	0.0634517818689	-0.0599030256271	0.0875853821635	0.0455879978836	-0.0386323966086	-0.0858739241958	-0.0195924453437	0.0319706387818	0.0429039672017	-0.0121146729216	-0.0197758153081	0.0697624534369	-0.0749259516597	-0.0343355834484	0.0126925501972	-0.0648465901613	-0.0965334773064	0.0638689920306	-0.0335562303662	0.0724792331457	-0.0769079774618	0.0196278523654	-0.0665822327137	0.0143691767007	0.012987059541	0.0210129395127	-0.0176617931575	0.0223547685891	0.0621245838702	0.0139203574508	0.0304184481502	-0.0607547052205	0.0106113003567	0.0267614722252	-0.00787844415754	0.0999775901437	-0.0577298291028	-0.0713469982147	-0.0247161816806	0.0176550149918	-0.0891019850969	-0.00138765666634	-0.0273010767996	-0.0627660825849	-0.0279347598553	-0.0124026155099	-0.0523156411946	-0.0120580196381	-0.00206826254725	-0.033325817436	0.0611707940698	-0.018467457965	-0.0255610086024	0.0665426403284	0.0120247462764	-0.000915674841963	-0.0179498270154	-0.000305974797811	-0.0787000060081	0.0164350103587	-0.027184041217	-0.0336290560663	0.0929142385721	-0.0576081760228	0.0189031716436	0.0404830612242	0.0174001920968	0.081276640296	0.048816729337	5.97179387114e-05	0.0145153505728
Compliance	0.0522809997201	-0.0466023460031	-0.0158182308078	0.024651767686	0.0791596099734	-0.00939771719277	-0.0431645810604	0.011028598994	-0.047865409404	-0.0389948673546	-0.0423551797867	-0.0063313767314	0.0449026934803	-0.0235125627369	-0.0141659621149	0.0161924734712	0.0119087919593	-0.0555403009057	0.0100695295259	-0.0397011637688	-0.0636225491762	0.0471311286092	-0.0115648945794	0.0797487422824	-0.0138212917373	0.120657257736	0.0552201271057	0.00177901331335	-0.0355816446245	0.0472560077906	-0.0451096370816	0.0632905289531	0.0381197780371	-0.0233544688672	-0.0612136386335	-0.0103818951175	0.0245916452259	0.0307331085205	-0.0106260422617	-0.0202031731606	0.0517457872629	-0.0462501272559	-0.0234027709812	0.0036461870186	-0.0463156998158	-0.0648982673883	0.0486388392746	-0.0166565198451	0.050689868629	-0.0550297163427	0.0147192394361	-0.0446558520198	0.0145249767229	0.0124787371606	0.0163360610604	-0.00894817523658	0.0116785271093	0.0460450015962	0.0100022945553	0.0235901214182	-0.0388728417456	-0.000331114744768	0.0189982801676	-0.00349897705019	0.0722499638796	-0.0426541417837	-0.051731672138	-0.0229694768786	0.0139175727963	-0.0566182434559	0.00700401328504	-0.0201392881572	-0.0454854406416	-0.022746257484	-0.0140051105991	-0.0395332798362	-0.00970686227083	0.00151148601435	-0.0232346560806	0.0458191223443	-0.013206009753	-0.0145581346005	0.0512279905379	0.00615463685244	-0.000761374598369	-0.00900721736252	-0.00594800477847	-0.049078617245	0.0045990170911	-0.0228829868138	-0.0247427243739	0.0646614357829	-0.0460036247969	0.01979059726	0.0232708752155	0.0130901681259	0.0575199313462	0.0382963232696	-0.000131250926643	0.00750948721543
Standards	0.0557578392327	-0.0441904105246	-0.0188018344343	0.0260584168136	0.0874875485897	-0.00442011840641	-0.043723449111	0.00720025831833	-0.0526260733604	-0.042299054563	-0.0493594110012	0.000668277149089	0.0529422350228	-0.0280235875398	-0.015738748014	0.018776807934	0.0164829101413	-0.0534400120378	0.0177682880312	-0.0411635898054	-0.0685038492084	0.0498021431267	-0.0106112258509	0.0836286693811	-0.022259267047	0.140246599913	0.0558830797672	0.00988232530653	-0.0421253032982	0.0571455769241	-0.045204307884	0.069856390357	0.0324360579252	-0.0303215831518	-0.0610128492117	-0.0170795079321	0.0310693643987	0.0288235098124	-0.0117136957124	-0.0229129232466	0.0538110248744	-0.0512341633439	-0.026311295107	0.0121781434864	-0.0432955548167	-0.0695467889309	0.0560040473938	-0.0205691661686	0.0528751537204	-0.0560635775328	0.0145146511495	-0.0482823140919	0.0138807091862	0.0138050736859	0.0113816782832	-0.0127686914057	0.019731413573	0.0471845157444	0.00704816542566	0.0287723951042	-0.0444056391716	0.00447813933715	0.0248306840658	-0.00018210199778	0.0802589729428	-0.0452973470092	-0.060997042805	-0.0218370035291	0.0148252863437	-0.0673521086574	0.00590703822672	-0.0221836268902	-0.0569530762732	-0.0256232414395	-0.0127882901579	-0.0410354882479	-0.0153205776587	-0.00648225331679	-0.0224509723485	0.0426644422114	-0.0147068109363	-0.0195602085441	0.052980158478	0.00742189586163	-0.00308376783505	-0.0129903489724	-0.00476750126109	-0.0599653162062	0.0105442078784	-0.0232514031231	-0.0253483057022	0.0734256729484	-0.0425462648273	0.0194657593966	0.0352761670947	0.0135592035949	0.0580365993083	0.0369737930596	0.000861627457198	0.00973525550216
Project	0.0926406159997	-0.0787888169289	-0.0257231276482	0.0439824834466	0.148736059666	-0.0162805207074	-0.0693042576313	0.00846628844738	-0.0821146592498	-0.0646427869797	-0.0756555274129	-0.00554923340678	0.0836557969451	-0.0431148931384	-0.0246942490339	0.0312930569053	0.0201200488955	-0.0918190330267	0.0291951186955	-0.0649711564183	-0.113523088396	0.0734659135342	-0.0161948688328	0.138125523925	-0.0344109535217	0.213629379869	0.0935814008117	0.0136624192819	-0.060985904187	0.0869515761733	-0.0722713246942	0.106593348086	0.0565177798271	-0.0406406037509	-0.101701185107	-0.0151743609458	0.046752024442	0.0521582812071	-0.0149202337489	-0.0274828225374	0.0982443094254	-0.0928064957261	-0.044864024967	0.0124801667407	-0.0698865130544	-0.116408199072	0.0771781280637	-0.0367029048502	0.0828361213207	-0.094269938767	0.0264971088618	-0.0856568664312	0.0240267459303	0.0144852045923	0.0166948288679	-0.0219099968672	0.026684274897	0.0720161646605	0.0102700693533	0.0372117012739	-0.0751412212849	0.00800817459822	0.037197984755	-0.00603438634425	0.125300988555	-0.0747951492667	-0.0945406854153	-0.0296623893082	0.0164103824645	-0.102865047753	-2.61516106548e-06	-0.0361828580499	-0.0872576832771	-0.0306895151734	-0.0147684561089	-0.0627530813217	-0.0187702514231	-0.00936429109424	-0.0394115336239	0.0694278553128	-0.0193669255823	-0.0285829324275	0.0815917998552	0.0199540350586	-0.0004793034459	-0.0177221503109	-0.00167244335171	-0.0901071950793	0.0175546836108	-0.0324653871357	-0.0447201579809	0.116838864982	-0.0734006762505	0.0284975264221	0.0439690761268	0.0238017365336	0.0942267104983	0.0584678947926	-0.00229108054191	0.0132519332692
Realistic	0.0889981612563	-0.0644309595227	-0.0267876796424	0.0399209074676	0.137050449848	-0.0109546836466	-0.068782620132	0.00757040316239	-0.079382494092	-0.0601116679609	-0.0756692066789	-0.00363788241521	0.0755332931876	-0.0375078208745	-0.0246041063219	0.0276254378259	0.0193691756576	-0.0855967327952	0.0285985451192	-0.0566174313426	-0.103201709688	0.0703568458557	-0.0102099934593	0.125355303288	-0.0340999998152	0.201879054308	0.0803181156516	0.00695849582553	-0.0605429112911	0.0785391703248	-0.0722605213523	0.0942577198148	0.0590242519975	-0.043392136693	-0.10110449791	-0.0160464160144	0.0371743515134	0.0470353737473	-0.0157680921257	-0.0267366506159	0.0818697065115	-0.0789128765464	-0.0413650982082	0.0104386536404	-0.0708650797606	-0.106088705361	0.0778615772724	-0.0355312526226	0.0822773575783	-0.0902424231172	0.0248913373798	-0.0729171559215	0.0229167342186	0.0153012592345	0.0234669372439	-0.0207475405186	0.0264764763415	0.0693720504642	0.00882139150053	0.0405883267522	-0.0661437809467	0.00944826565683	0.0303925313056	-0.00708132144064	0.120114833117	-0.0689294263721	-0.0811567753553	-0.0306219179183	0.0190418232232	-0.102549046278	0.00403299881145	-0.0300080683082	-0.0780989676714	-0.0360084176064	-0.0212529990822	-0.0648642107844	-0.01874743402	-0.00225511589088	-0.0375579148531	0.0695110112429	-0.0171182993799	-0.0242499727756	0.0711731910706	0.0111678959802	-0.0047382414341	-0.0261316094548	-0.00330163119361	-0.0838504061103	0.0153889218345	-0.0349917449057	-0.0330924578011	0.109147965908	-0.0713229551911	0.0209204722196	0.0439582765102	0.0225058551878	0.0895113050938	0.0507937930524	-0.00590807525441	0.0194642003626
Defined	0.139074161649	-0.100521452725	-0.0456594265997	0.0602245926857	0.210172191262	-0.0122310481966	-0.106522716582	0.0204099770635	-0.114187136292	-0.0987443700433	-0.109460145235	-0.00320658623241	0.115440562367	-0.0537348613143	-0.032234929502	0.0450808554888	0.0233798213303	-0.12174474448	0.0386583060026	-0.0884270220995	-0.149020254612	0.10857411474	-0.0262224897742	0.186017692089	-0.0428032763302	0.308925122023	0.126930445433	0.0127669582143	-0.0875105783343	0.117339253426	-0.104725673795	0.147609815001	0.0847468003631	-0.0645575076342	-0.140733927488	-0.0231483839452	0.0578682459891	0.0737196654081	-0.0264657624066	-0.0427953861654	0.135454431176	-0.129177674651	-0.07007779181	0.022840699181	-0.107255630195	-0.161727055907	0.119911253452	-0.0515591837466	0.114682637155	-0.127953648567	0.0370543189347	-0.110856980085	0.0311175640672	0.0237587988377	0.0236179083586	-0.0254142619669	0.0322640761733	0.107474654913	0.0180259943008	0.0529048889875	-0.100417740643	0.0119666894898	0.0453299246728	-0.0024088982027	0.174547567964	-0.111392892897	-0.129790887237	-0.0462651699781	0.0287194196135	-0.150204092264	0.00649997312576	-0.0517658516765	-0.121550552547	-0.0430658012629	-0.0265975873917	-0.0917054340243	-0.0275273974985	-0.00324456440285	-0.0493675805628	0.103507868946	-0.0246261842549	-0.0443983487785	0.116219446063	0.019212545827	-0.00551527645439	-0.0356204919517	-0.00796380080283	-0.130564779043	0.0175605919212	-0.0472830161452	-0.0606660619378	0.160908997059	-0.100066170096	0.0338733866811	0.0722169652581	0.0316454097629	0.136817321181	0.0796569883823	-0.0067170006223	0.0273542162031
Accurate	0.0507246404886	-0.0366202518344	-0.0183175504208	0.0200554374605	0.0768922418356	-0.00642818305641	-0.0322289504111	0.0100068831816	-0.039458706975	-0.0302108116448	-0.0366428494453	-0.00470458948985	0.0442628674209	-0.0186048671603	-0.0158399511129	0.0159450396895	0.0073885913007	-0.0480986982584	0.0169510170817	-0.0286785438657	-0.059000633657	0.037737313658	-0.0092489272356	0.0685753449798	-0.0182368103415	0.109344094992	0.045849069953	0.00952370744199	-0.0297997165471	0.0436342433095	-0.031992264092	0.0483452044427	0.0301225408912	-0.0267470479012	-0.0572829544544	-0.00755709595978	0.0235645323992	0.0230157375336	-0.00489928293973	-0.0163211077452	0.0426680296659	-0.0449401400983	-0.0282011348754	0.00659142062068	-0.0342453755438	-0.0593583397567	0.0450158528984	-0.0182048901916	0.046351891011	-0.0495984405279	0.00837857089937	-0.0411920100451	0.0134239559993	0.008973877877	0.010872268118	-0.00524839572608	0.0175121892244	0.0342747271061	0.00892573874444	0.0253090597689	-0.0337821058929	0.00793719384819	0.0128852399066	-0.000605291861575	0.0629903078079	-0.0383572094142	-0.0417999699712	-0.0147309964523	0.00981462933123	-0.052806660533	0.00222664349712	-0.0138410851359	-0.0407324843109	-0.0157584492117	-0.00950714945793	-0.0324444286525	-0.0109870284796	-0.00567796779796	-0.024120433256	0.0412149205804	-0.0131275719032	-0.0120353512466	0.0399831868708	0.0110074030235	-0.0043822764419	-0.0139903537929	-0.000992284971289	-0.044990837574	0.0114246020094	-0.0186514928937	-0.0206830389798	0.0604647360742	-0.0423684343696	0.0120597369969	0.0278476215899	0.0136895654723	0.0517610609531	0.0293759834021	-0.00630380259827	0.00491873640567
Planning	0.26494115591	-0.20896756649	-0.0808721035719	0.122987046838	0.41270378232	-0.0367176681757	-0.202177330852	0.0339657031	-0.223332643509	-0.191192299128	-0.221475720406	-0.00694528501481	0.221570208669	-0.113099597394	-0.0628612786531	0.0822239592671	0.0546237118542	-0.248829051852	0.066593490541	-0.176767393947	-0.305998057127	0.204244583845	-0.0454060398042	0.372160494328	-0.0889189839363	0.611059129238	0.255221903324	0.0312475915998	-0.187005355954	0.240637734532	-0.206655085087	0.291460454464	0.166032254696	-0.127893745899	-0.287731677294	-0.0510597638786	0.125829055905	0.138572603464	-0.0389028675854	-0.0824190154672	0.266394287348	-0.25180581212	-0.140626817942	0.0379362516105	-0.208220109344	-0.329499751329	0.232495382428	-0.101937152445	0.243097603321	-0.260730743408	0.069876909256	-0.23875066638	0.0605713240802	0.0413431599736	0.0574254095554	-0.0512632913888	0.0708511099219	0.209061533213	0.0386214964092	0.111238569021	-0.214643388987	0.0159302596003	0.0943609848619	-0.00726076494902	0.348454296589	-0.220983192325	-0.261972784996	-0.0943690985441	0.0617668479681	-0.29843121767	0.0173944775015	-0.0956050828099	-0.235119000077	-0.0994329676032	-0.0563036501408	-0.190414816141	-0.0509782135487	-0.0121636567637	-0.109060034156	0.207470461726	-0.0563098527491	-0.0835231468081	0.225849434733	0.0398821085691	-0.009546848014	-0.0579011812806	-0.0161286313087	-0.258236825466	0.0377114601433	-0.102223023772	-0.109619289637	0.317814618349	-0.211544156075	0.0752185434103	0.138359442353	0.0503146573901	0.265657156706	0.166341215372	-0.0151204718277	0.0430938228965
Critical	0.0868345424533	-0.0678453445435	-0.0257443636656	0.0371647402644	0.134561553597	-0.0110448040068	-0.0714371576905	0.00681143580005	-0.0721284151077	-0.067192107439	-0.072018802166	-0.00692157400772	0.0745597407222	-0.0390620194376	-0.0225891526788	0.0274874772877	0.0212131924927	-0.0848318710923	0.0211895443499	-0.0530223399401	-0.100763507187	0.067271746695	-0.0109254354611	0.125320374966	-0.0298361498863	0.208834841847	0.0877631530166	0.00436774874106	-0.0657364204526	0.083472661674	-0.070355065167	0.0987668633461	0.0548282489181	-0.0396962203085	-0.101583346725	-0.0161251779646	0.0455481298268	0.0491746254265	-0.00938180182129	-0.0239765495062	0.0848514437675	-0.0872408002615	-0.040998801589	0.00957726873457	-0.0752608180046	-0.111629776657	0.0736512541771	-0.0290229078382	0.0843485966325	-0.0923900306225	0.026066262275	-0.078046515584	0.015383830294	0.0192876104265	0.0189640633762	-0.0188759416342	0.0277425237	0.0744356885552	0.0141009455547	0.0408476926386	-0.0706201046705	0.00604659784585	0.0289089083672	-0.00118233961985	0.121471576393	-0.0732249617577	-0.0871982425451	-0.0285325944424	0.0148724624887	-0.102717995644	0.00296174641699	-0.0271541774273	-0.0766566768289	-0.0302327815443	-0.0200016889721	-0.0672547668219	-0.0203988458961	-0.00375411752611	-0.0368897244334	0.0674362629652	-0.0187055319548	-0.030326930806	0.0805318057537	0.0182102359831	-0.0065892804414	-0.0204369928688	-0.00899352692068	-0.0940730199218	0.0154847521335	-0.0313383117318	-0.036676377058	0.108139365911	-0.0741406306624	0.0301030669361	0.0423192940652	0.0228892136365	0.0926021263003	0.0527978427708	-0.00487836450338	0.0135299302638
